PLACE_ID,STREET,CITY,COUNTRY,LATITUD,LONGITUD
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.685957,-73.720462
SouthSt_Albany_USA,South St,Albany,USA,42.780665,-73.857789
PearlSt_Albany_USA,Pearl St,Albany,USA,42.769966,-73.748589
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.673597,-73.835153
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.745663,-73.820991
LarkSt_Albany_USA,Lark St,Albany,USA,42.667461,-73.761088
WesternAve_Albany_USA,Western Ave,Albany,USA,42.635651,-73.708894
ParkAve_Troy_USA,Park Ave,Troy,USA,43.050149,-70.06441
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,43.926993,-71.079821
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.708584,-73.791711
ParkAve_Troy_USA,Park Ave,Troy,USA,44.518273,-71.59043
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,44.654319,-71.254624
Broadway_Albany_USA,Broadway,Albany,USA,42.794264,-73.717297
LarkSt_Albany_USA,Lark St,Albany,USA,42.71277,-73.860882
PearlSt_Albany_USA,Pearl St,Albany,USA,42.612446,-73.795872
NorthSt_Albany_USA,North St,Albany,USA,42.753713,-73.741803
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,41.281676,-71.137821
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,42.625491,-70.050319
LarkSt_Troy_USA,Lark St,Troy,USA,41.649947,-72.788086
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,41.152698,-72.513997
JaySt_Schenectady_USA,Jay St,Schenectady,USA,44.368012,-71.707176
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,41.492638,-72.927067
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.733633,-73.887488
LarkSt_Albany_USA,Lark St,Albany,USA,42.697984,-73.828644
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.654478,-73.736377
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.751523,-73.846493
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.780497,-73.858743
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,43.679702,-70.113384
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.705748,-73.748742
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.66643,-73.73556
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,42.238593,-70.836607
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,44.806942,-70.276039
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,41.338097,-73.017203
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,43.140367,-70.685945
Broadway_Troy_USA,Broadway,Troy,USA,40.725058,-72.784696
CentralAve_Albany_USA,Central Ave,Albany,USA,42.796021,-73.829173
Broadway_Albany_USA,Broadway,Albany,USA,42.715455,-73.825003
