hosting_id,commodity_raw,commodity_normalized
27670660,Long term stays allowed,Long term stays
27670660,Refrigerator,Refrigerator
27670660,Fire extinguisher,Fire extinguisher
27670660,Wifi,WiFi
27670660,Patio or balcony,Patio
27670660,Lock on bedroom door,Lock
27670660,Coffee maker,Coffee maker
27670660,Iron,Iron
27670660,Free parking on premises,Parking
27670660,Radiant heating,Heating
27670660,First aid kit,First aid kit
27670660,Microwave,Microwave
27670660,Kitchen,Kitchen
27692601,Carbon monoxide alarm,Carbon monoxide alarm
27692601,Hangers,Hangers
27692601,Backyard,Garden
27692601,Sound system,Sound system
27692601,Room-darkening shades,Other
27692601,Smoke alarm,Smoke alarm
27692601,Essentials,Essentials
27692601,Stove,Oven
27692601,Fireplace guards,Heating
27692601,Books and reading material,Books
27692601,Refrigerator,Refrigerator
27692601,Fire extinguisher,Fire extinguisher
27692601,Wifi,WiFi
27692601,Air conditioning,Air conditioning
27692601,Patio or balcony,Patio
27692601,TV,TV
27692601,Coffee maker,Coffee maker
27692601,Iron,Iron
27692601,Free parking on premises,Parking
27692601,Dishwasher,Washer
27692601,Exercise equipment,Gym
27692601,Dryer,Dryer
27692601,Microwave,Microwave
27692601,Kitchen,Kitchen
28341274,Host greets you,Host greets you
28341274,Dedicated workspace,Workspace
28341274,Hangers,Hangers
28341274,Hot water kettle,Other
28341274,Smoke alarm,Smoke alarm
28341274,Essentials,Essentials
28341274,Stove,Oven
28341274,Coffee,Coffee maker
28341274,Books and reading material,Books
28341274,Refrigerator,Refrigerator
28341274,Fire extinguisher,Fire extinguisher
28341274,Wifi,WiFi
28341274,Iron,Iron
28341274,Heating,Heating
28341274,First aid kit,First aid kit
28341274,Microwave,Microwave
28341274,Hair dryer,Dryer
28341274,Kitchen,Kitchen
28400263,Smart lock,Lock
28400263,Carbon monoxide alarm,Carbon monoxide alarm
28400263,Hangers,Hangers
28400263,Hot water,Other
28400263,Smoke alarm,Smoke alarm
28400263,Essentials,Essentials
28400263,Self check-in,Self check-in
28400263,Refrigerator,Refrigerator
28400263,Wifi,WiFi
28400263,Air conditioning,Air conditioning
28400263,TV,TV
28400263,Coffee maker,Coffee maker
28400263,Iron,Iron
28400263,Free parking on premises,Parking
28400263,Heating,Heating
28400263,Dryer,Dryer
28400263,Washer,Washer
28400263,Microwave,Microwave
28400263,Kitchen,Kitchen
28722270,Paid parking on premises,Parking
28722270,Smart lock,Lock
28722270,Window AC unit,Air conditioning
28722270,Carbon monoxide alarm,Carbon monoxide alarm
28722270,Dedicated workspace,Workspace
28722270,Hangers,Hangers
28722270,Hot water kettle,Other
28722270,Paid dryer – In building,Dryer
28722270,Shared backyard – Fully fenced,Garden
28722270,Smoke alarm,Smoke alarm
28722270,Essentials,Essentials
28722270,Shared patio or balcony,Patio
28722270,Coffee maker: Keurig coffee machine,Coffee maker
28722270,Crib,Crib
28722270,Self check-in,Self check-in
28722270,"HDTV with Amazon Prime Video, Hulu, Netflix",TV
28722270,Long term stays allowed,Long term stays
28722270,Refrigerator,Refrigerator
28722270,Fire extinguisher,Fire extinguisher
28722270,Wifi,WiFi
28722270,Free washer – In building,Washer
28722270,Kitchenette,Kitchen
28722270,Iron,Iron
28722270,Heating,Heating
28722270,First aid kit,First aid kit
28722270,Induction stove,Oven
28722270,Microwave,Microwave
28722270,Pets allowed,Pets allowed
28868857,Paid parking on premises,Parking
28868857,Smart lock,Lock
28868857,Carbon monoxide alarm,Carbon monoxide alarm
28868857,Dedicated workspace,Workspace
28868857,Hangers,Hangers
28868857,Hot water kettle,Other
28868857,Paid dryer – In building,Dryer
28868857,Shared backyard – Fully fenced,Garden
28868857,Smoke alarm,Smoke alarm
28868857,Essentials,Essentials
28868857,Shared patio or balcony,Patio
28868857,Coffee maker: Keurig coffee machine,Coffee maker
28868857,Portable air conditioning,Air conditioning
28868857,Self check-in,Self check-in
28868857,Pack ’n play/Travel crib - always at the listing,Crib
28868857,Stove,Oven
28868857,Long term stays allowed,Long term stays
28868857,Refrigerator,Refrigerator
28868857,Fire extinguisher,Fire extinguisher
28868857,Wifi,WiFi
28868857,Free washer – In building,Washer
28868857,Iron,Iron
28868857,"42 inch HDTV with Amazon Prime Video, Chromecast, Fire TV",TV
28868857,Heating,Heating
28868857,First aid kit,First aid kit
28868857,Microwave,Microwave
28868857,Pets allowed,Pets allowed
28868857,Kitchen,Kitchen
28929840,Host greets you,Host greets you
28929840,Carbon monoxide alarm,Carbon monoxide alarm
28929840,Dedicated workspace,Workspace
28929840,Bikes,Other
28929840,Hangers,Hangers
28929840,Backyard,Garden
28929840,Barbecue utensils,BBQ grill
28929840,Smoke alarm,Smoke alarm
28929840,Essentials,Essentials
28929840,TV with standard cable,TV
28929840,Coffee,Coffee maker
28929840,Books and reading material,Books
28929840,Long term stays allowed,Long term stays
28929840,Refrigerator,Refrigerator
28929840,Fire extinguisher,Fire extinguisher
28929840,Wifi,WiFi
28929840,Air conditioning,Air conditioning
28929840,"Exercise equipment: free weights, treadmill, yoga mat",Gym
28929840,Lock on bedroom door,Lock
28929840,Iron,Iron
28929840,Free parking on premises,Parking
28929840,Heating,Heating
28929840,Private patio or balcony,Patio
28929840,First aid kit,First aid kit
28929840,Washer,Washer
28929840,Dryer,Dryer
28929840,Microwave,Microwave
29605579,Carbon monoxide alarm,Carbon monoxide alarm
29605579,Dedicated workspace,Workspace
29605579,Hangers,Hangers
29605579,Bed linens,Other
29605579,Smoke alarm,Smoke alarm
29605579,Essentials,Essentials
29605579,Stove,Oven
29605579,TV with standard cable,TV
29605579,Refrigerator,Refrigerator
29605579,Wifi,WiFi
29605579,Air conditioning,Air conditioning
29605579,Coffee maker,Coffee maker
29605579,Iron,Iron
29605579,Free parking on premises,Parking
29605579,Heating,Heating
29605579,Dishwasher,Washer
29605579,Private patio or balcony,Patio
29605579,Dryer,Dryer
29605579,Microwave,Microwave
29605579,Pets allowed,Pets allowed
29605579,Kitchen,Kitchen
30189794,Carbon monoxide alarm,Carbon monoxide alarm
30189794,Dedicated workspace,Workspace
30189794,Hangers,Hangers
30189794,Hot water,Other
30189794,Smoke alarm,Smoke alarm
30189794,Essentials,Essentials
30189794,Self check-in,Self check-in
30189794,Refrigerator,Refrigerator
30189794,Fire extinguisher,Fire extinguisher
30189794,Wifi,WiFi
30189794,Air conditioning,Air conditioning
30189794,Lock on bedroom door,Lock
30189794,TV,TV
30189794,Iron,Iron
30189794,Free parking on premises,Parking
30189794,Heating,Heating
30189794,First aid kit,First aid kit
30189794,Washer,Washer
30189794,Dryer,Dryer
30189794,Kitchen,Kitchen
31210362,Carbon monoxide alarm,Carbon monoxide alarm
31210362,Dedicated workspace,Workspace
31210362,Hangers,Hangers
31210362,Single level home,Other
31210362,Barbecue utensils,BBQ grill
31210362,Electric stove,Oven
31210362,Lockbox,Lock
31210362,Smoke alarm,Smoke alarm
31210362,Essentials,Essentials
31210362,Self check-in,Self check-in
31210362,Coffee,Coffee maker
31210362,Fireplace guards,Heating
31210362,Books and reading material,Books
31210362,Long term stays allowed,Long term stays
31210362,Refrigerator,Refrigerator
31210362,Fire extinguisher,Fire extinguisher
31210362,Wifi,WiFi
31210362,Free washer – In building,Washer
31210362,Free dryer – In building,Dryer
31210362,Iron,Iron
31210362,"HDTV with Hulu, Netflix, Roku, Fire TV",TV
31210362,Private backyard – Fully fenced,Garden
31210362,Private patio or balcony,Patio
31210362,First aid kit,First aid kit
31210362,Free street parking,Parking
31210362,Microwave,Microwave
31210362,Kitchen,Kitchen
32279028,Carbon monoxide alarm,Carbon monoxide alarm
32279028,Dedicated workspace,Workspace
32279028,Hangers,Hangers
32279028,Hot water kettle,Other
32279028,"Coffee maker: drip coffee maker, Keurig coffee machine",Coffee maker
32279028,Backyard,Garden
32279028,Lockbox,Lock
32279028,Smoke alarm,Smoke alarm
32279028,Essentials,Essentials
32279028,Fast wifi – 95 Mbps,WiFi
32279028,Self check-in,Self check-in
32279028,Stove,Oven
32279028,Long term stays allowed,Long term stays
32279028,Refrigerator,Refrigerator
32279028,Fire extinguisher,Fire extinguisher
32279028,Free washer – In building,Washer
32279028,Central air conditioning,Air conditioning
32279028,Free dryer – In building,Dryer
32279028,Iron,Iron
32279028,Heating,Heating
32279028,Private patio or balcony,Patio
32279028,First aid kit,First aid kit
32279028,Free street parking,Parking
32279028,Microwave,Microwave
32279028,Kitchen,Kitchen
32450400,City skyline view,Other
32450400,Carbon monoxide alarm,Carbon monoxide alarm
32450400,Gas stove,Oven
32450400,Hangers,Hangers
32450400,Smoke alarm,Smoke alarm
32450400,Essentials,Essentials
32450400,Coffee,Coffee maker
32450400,Books and reading material,Books
32450400,32 inch TV,TV
32450400,Refrigerator,Refrigerator
32450400,Fire extinguisher,Fire extinguisher
32450400,Wifi,WiFi
32450400,Dove or Yardley London body soap,Garden
32450400,Air conditioning,Air conditioning
32450400,Iron,Iron
32450400,Heating,Heating
32450400,First aid kit,First aid kit
32450400,Free street parking,Parking
32450400,Microwave,Microwave
32450400,Hair dryer,Dryer
32450400,Kitchen,Kitchen
32993402,Paid parking on premises,Parking
32993402,Smart lock,Lock
32993402,Window AC unit,Air conditioning
32993402,Carbon monoxide alarm,Carbon monoxide alarm
32993402,Dedicated workspace,Workspace
32993402,Hangers,Hangers
32993402,Hot water kettle,Other
32993402,Paid dryer – In building,Dryer
32993402,Frigidaire stainless steel gas stove,Oven
32993402,Shared backyard – Fully fenced,Garden
32993402,Smoke alarm,Smoke alarm
32993402,Essentials,Essentials
32993402,Shared patio or balcony,Patio
32993402,Crib,Crib
32993402,Self check-in,Self check-in
32993402,Coffee,Coffee maker
32993402,Frigidaire refrigerator,Refrigerator
32993402,Long term stays allowed,Long term stays
32993402,Fire extinguisher,Fire extinguisher
32993402,Wifi,WiFi
32993402,Free washer – In building,Washer
32993402,Iron,Iron
32993402,"42 inch HDTV with Amazon Prime Video, Chromecast, Fire TV",TV
32993402,Heating,Heating
32993402,First aid kit,First aid kit
32993402,Microwave,Microwave
32993402,Pets allowed,Pets allowed
32993402,Kitchen,Kitchen
33558235,Paid parking on premises,Parking
33558235,Smart lock,Lock
33558235,Window AC unit,Air conditioning
33558235,Carbon monoxide alarm,Carbon monoxide alarm
33558235,Dedicated workspace,Workspace
33558235,Hangers,Hangers
33558235,Bed linens,Other
33558235,Shared backyard – Fully fenced,Garden
33558235,Smoke alarm,Smoke alarm
33558235,Essentials,Essentials
33558235,"52 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, Hulu, Netflix",TV
33558235,Crib,Crib
33558235,Self check-in,Self check-in
33558235,Stove,Oven
33558235,Long term stays allowed,Long term stays
33558235,Refrigerator,Refrigerator
33558235,Fire extinguisher,Fire extinguisher
33558235,Wifi,WiFi
33558235,Free washer – In building,Washer
33558235,Coffee maker,Coffee maker
33558235,Iron,Iron
33558235,Heating,Heating
33558235,Private patio or balcony,Patio
33558235,First aid kit,First aid kit
33558235,Microwave,Microwave
33558235,Hair dryer,Dryer
33558235,Pets allowed,Pets allowed
33558235,Kitchen,Kitchen
34330970,Smart lock,Lock
34330970,Dedicated workspace,Workspace
34330970,Hangers,Hangers
34330970,Hot water,Other
34330970,Smoke alarm,Smoke alarm
34330970,Essentials,Essentials
34330970,Self check-in,Self check-in
34330970,Stove,Oven
34330970,Long term stays allowed,Long term stays
34330970,Refrigerator,Refrigerator
34330970,Fire extinguisher,Fire extinguisher
34330970,Elevator,Elevator
34330970,Wifi,WiFi
34330970,Air conditioning,Air conditioning
34330970,TV,TV
34330970,Coffee maker,Coffee maker
34330970,Iron,Iron
34330970,Free parking on premises,Parking
34330970,Heating,Heating
34330970,Dishwasher,Washer
34330970,First aid kit,First aid kit
34330970,Microwave,Microwave
34330970,Pets allowed,Pets allowed
34330970,Hair dryer,Dryer
34330970,Kitchen,Kitchen
35793179,Carbon monoxide alarm,Carbon monoxide alarm
35793179,Hangers,Hangers
35793179,Hot water,Other
35793179,Smoke alarm,Smoke alarm
35793179,Essentials,Essentials
35793179,BBQ grill,BBQ grill
35793179,Self check-in,Self check-in
35793179,Stove,Oven
35793179,TV with standard cable,TV
35793179,Refrigerator,Refrigerator
35793179,Wifi,WiFi
35793179,Air conditioning,Air conditioning
35793179,Patio or balcony,Patio
35793179,Lock on bedroom door,Lock
35793179,Coffee maker,Coffee maker
35793179,Iron,Iron
35793179,Free parking on premises,Parking
35793179,Heating,Heating
35793179,Dishwasher,Washer
35793179,Dryer,Dryer
35793179,Microwave,Microwave
35793179,Kitchen,Kitchen
35914565,Window guards,Other
35914565,Exterior security cameras on property,Lock
35914565,Carbon monoxide alarm,Carbon monoxide alarm
35914565,Dedicated workspace,Workspace
35914565,Hangers,Hangers
35914565,Smoke alarm,Smoke alarm
35914565,Essentials,Essentials
35914565,Self check-in,Self check-in
35914565,TV with standard cable,TV
35914565,Coffee,Coffee maker
35914565,Long term stays allowed,Long term stays
35914565,Refrigerator,Refrigerator
35914565,Fire extinguisher,Fire extinguisher
35914565,Elevator,Elevator
35914565,Wifi,WiFi
35914565,Central air conditioning,Air conditioning
35914565,Iron,Iron
35914565,Free parking on premises,Parking
35914565,Heating,Heating
35914565,Dishwasher,Washer
35914565,Oven,Oven
35914565,First aid kit,First aid kit
35914565,Microwave,Microwave
35914565,Pets allowed,Pets allowed
35914565,Hair dryer,Dryer
35914565,Kitchen,Kitchen
36443605,Children’s dinnerware,Other
36443605,Carbon monoxide alarm,Carbon monoxide alarm
36443605,Dedicated workspace,Workspace
36443605,Hangers,Hangers
36443605,Backyard,Garden
36443605,Lockbox,Lock
36443605,Smoke alarm,Smoke alarm
36443605,Essentials,Essentials
36443605,High chair,High chair
36443605,Self check-in,Self check-in
36443605,Stove,Oven
36443605,Long term stays allowed,Long term stays
36443605,Refrigerator,Refrigerator
36443605,Fire extinguisher,Fire extinguisher
36443605,Wifi,WiFi
36443605,Air conditioning,Air conditioning
36443605,TV,TV
36443605,Coffee maker,Coffee maker
36443605,Iron,Iron
36443605,Heating,Heating
36443605,Private patio or balcony,Patio
36443605,First aid kit,First aid kit
36443605,Free street parking,Parking
36443605,Microwave,Microwave
36443605,Children’s books and toys,Books
36443605,Hair dryer,Dryer
36443605,Kitchen,Kitchen
38321579,Carbon monoxide alarm,Carbon monoxide alarm
38321579,Dedicated workspace,Workspace
38321579,Hangers,Hangers
38321579,Hot water kettle,Other
38321579,Backyard,Garden
38321579,Lockbox,Lock
38321579,Smoke alarm,Smoke alarm
38321579,Essentials,Essentials
38321579,Self check-in,Self check-in
38321579,Stove,Oven
38321579,Refrigerator,Refrigerator
38321579,Fire extinguisher,Fire extinguisher
38321579,Wifi,WiFi
38321579,Free washer – In building,Washer
38321579,Central air conditioning,Air conditioning
38321579,Coffee maker,Coffee maker
38321579,Free dryer – In building,Dryer
38321579,Iron,Iron
38321579,Free parking on premises,Parking
38321579,Heating,Heating
38321579,Private patio or balcony,Patio
38321579,First aid kit,First aid kit
38321579,Microwave,Microwave
38321579,Kitchen,Kitchen
39093517,Exterior security cameras on property,Lock
39093517,Carbon monoxide alarm,Carbon monoxide alarm
